,Raw,ROS,Jittering,Time Warping,SMOTE,ADASYN
Earthquakes,0.5714285714285714,0.7857142857142857,0.7428571428571429,0.7285714285714285,0.7571428571428571,0.7857142857142857
CinCECGTorso,0.7942028985507247,0.8043478260869565,0.755072463768116,0.7724637681159421,0.7913043478260869,0.8492753623188406
DiatomSizeReduction,0.3202614379084967,0.954248366013072,0.9738562091503268,1.0,0.0,0.0
DistalPhalanxTW,0.6571428571428571,0.6428571428571429,0.6,0.5714285714285714,0.6,0.5571428571428572
CBF,0.9888888888888889,1.0,0.9977777777777778,1.0,0.9977777777777778,0.9955555555555555
DistalPhalanxOutlineAgeGroup,0.7714285714285715,0.6428571428571429,0.7142857142857143,0.8,0.7714285714285715,0.7571428571428571
DistalPhalanxOutlineCorrect,0.7971014492753623,0.7753623188405797,0.8333333333333334,0.7681159420289855,0.7971014492753623,0.7971014492753623
ChlorineConcentration,0.8171875,0.8479166666666667,0.8432291666666667,0.8380208333333333,0.40677083333333336,0.8416666666666667
