,Raw,ROS,Jittering,Time Warping,SMOTE,ADASYN
Earthquakes,0.11470786693528089,0.07053456158585983,-0.025515518153991435,-0.047619047619047616,-0.10580184237878973,0.07053456158585983
CinCECGTorso,0.7288425373623086,0.7418578425731296,0.6764847337948872,0.69861375656101,0.7258406053847717,0.8030200813451097
DiatomSizeReduction,0.17972300868262506,0.9385777586176032,0.9644189306719637,1.0,0.0,0.0
DistalPhalanxTW,0.5662376360890562,0.5506771177021543,0.49821282079007534,0.45366852473713076,0.4938368148835014,0.44830302442332837
CBF,0.9834944319607918,1.0,0.9966711459085569,1.0,0.9966718352686889,0.9933281935713438
DistalPhalanxOutlineAgeGroup,0.6220267441037398,0.44102847779533794,0.5271642776826901,0.6720713067828676,0.6332627631601037,0.6058535178491116
DistalPhalanxOutlineCorrect,0.5703666927093569,0.5256885974070502,0.6498075647229244,0.5605773933367518,0.5767798466593648,0.5767798466593648
ChlorineConcentration,0.7053848194376953,0.747818363760393,0.7388860443008792,0.729982957371523,0.2551745743248847,0.7373038753558918
