,Raw,ROS,Jittering,Time Warping,SMOTE,ADASYN
Haptics,0.3727653570544471,0.3367020729697726,0.3593831975065104,0.36237208685273964,0.3776129074824259,0.3026748992484682
Herring,0.24809590313546126,0.38737781366765006,0.1807753815155468,0.498071218278486,0.260359587582133,0.24309494690922778
HandOutlines,0.8054460759046743,0.8276941467933469,0.8281745328129763,0.8276941467933469,0.7941707522420224,0.8160563353334148
FacesUCR,0.9521231085981438,0.943621061453664,0.9414696037845302,0.9510039346200267,0.9606122563172471,0.9509916405270523
ECGFiveDays,0.9953699724969983,0.9458100099510194,0.9814360167118922,0.9953694750591034,0.9489620131120644,1.0
FaceFour,0.9370043832296797,0.9689084239279231,0.9689084239279231,0.9370043832296797,0.9689084239279231,0.9689084239279231
ECG200,0.82174688057041,0.7747523255758002,0.82174688057041,0.7747523255758002,0.7747523255758002,0.82174688057041
InlineSkate,0.2810101377239265,0.26123268391895527,0.2645609893713979,0.3024155332588635,0.29531546218045257,0.2871009099700964
ECG5000,0.873681369976555,0.8809179594457115,0.8856327240824166,0.8830881564203337,0.8888501941958805,0.8828378847043815
